Order_Id,Account_Id,Bank_To,Account_To,Amount
31871,1683,UniCredit Bank,25822711,345.0
31872,1684,Moneta Money Bank,35036838,2123.0
31873,1685,Bank Creditas,17528325,7968.0
31874,1686,Max bank,27540904,1532.0
31875,1686,Air Bank,74546420,1225.0
31877,1688,Czech export bank,80142312,2249.0
31878,1689,UniCredit Bank,89019840,2128.0
31879,1690,Air Bank,11582345,3311.0
31880,1691,Trinity Bank,22764325,720.0
31881,1691,Fio bank ,60282856,1214.0
31884,1693,Hypotecni bank,14131403,2482.0
31885,1693,Kameron bank,38757246,11276.0
31886,1695,Kameron bank,53282368,14658.0
31887,1696,Fio bank ,41205018,2159.0
31888,1697,Fio bank ,38106852,408.0
31889,1697,Kameron bank,30674797,1778.0
31890,1697,J&T Bank ,36977207,35.0
31891,1698,Max bank,6397009,9642.0
31892,1698,J&T Bank ,30528074,3943.0
31893,1699,PPF Bank,62475007,3463.0
31894,1699,Trinity Bank,2504826,19.0
31895,1700,Kameron bank,93968033,6765.0
31896,1701,Bank Creditas,90327703,4425.3
31897,1701,UniCredit Bank,99692040,7571.0
31898,1702,Fio bank ,43392902,4689.0
31899,1703,J&T Bank ,73302203,3554.0
31900,1704,Raiffeisen bank,36175376,3285.0
31901,1705,Raiffeisen bank,33791291,5502.0
31902,1706,Fio bank ,67938715,2058.0
31903,1707,Air Bank,25559365,1196.9
31904,1707,Raiffeisen bank,16216141,7830.0
31905,1708,PPF Bank,89942037,4519.0
31906,1708,Hypotecni bank,62805408,3339.0
31907,1709,UniCredit Bank,20695013,3227.0
31908,1710,Bank Creditas,17466086,2071.0
31909,1711,Raiffeisen bank,38527757,183.0
31910,1711,Raiffeisen bank,75510221,188.0
31911,1711,J&T Bank ,58891451,2158.0
31912,1712,Hypotecni bank,3848445,1626.0
31913,1714,UniCredit Bank,79335272,3028.0
31914,1716,Czech export bank,39169329,3575.0
31915,1716,Bank Creditas,972009,1032.0
31916,1717,Bank Creditas,11458802,2500.0
31917,1718,J&T Bank ,9266335,7178.0
31918,1718,Kameron bank,69613939,14456.0
31919,1719,Max bank,80013709,2768.0
31920,1722,Trinity Bank,3686994,4472.0
31921,1723,Kameron bank,25436383,1092.0
31922,1723,Air Bank,10030848,3904.0
31923,1723,Moneta Money Bank,36498862,4676.0
31924,1723,Bank Creditas,47622954,8.0
31925,1724,Fio bank ,97682117,1604.0
31926,1726,Kameron bank,99886172,4438.0
31927,1726,Czech export bank,61997002,2082.0
31928,1726,Trinity Bank,89946835,74.0
31929,1726,Max bank,65941238,115.0
31930,1727,Fio bank ,62198191,1794.0
31931,1727,Trinity Bank,22698265,1093.0
31932,1727,Bank Creditas,4687321,3723.0
31933,1728,Czech export bank,84701668,4954.0
31934,1729,Air Bank,10198331,6554.0
31935,1730,Hypotecni bank,42885518,1978.0
31936,1731,Fio bank ,29816907,2631.0
31937,1732,Hypotecni bank,69793838,8050.0
31938,1733,Max bank,52269470,3126.0
31939,1733,Max bank,57563334,5808.0
31940,1734,Max bank,77629792,9431.0
31941,1736,UniCredit Bank,76685434,3666.0
31942,1737,Moneta Money Bank,66021996,3103.0
31943,1737,Fio bank ,67832314,2329.0
31944,1738,UniCredit Bank,79240321,1998.0
31945,1739,Moneta Money Bank,76534843,9979.0
31946,1740,Hypotecni bank,75491714,2713.0
31947,1741,PPF Bank,79026174,2366.0
31948,1742,PPF Bank,12537497,3827.0
31949,1743,Trinity Bank,61555409,2279.0
31950,1744,Raiffeisen bank,26504409,3317.0
31951,1747,UniCredit Bank,87503873,871.0
31952,1747,UniCredit Bank,40159267,1118.0
31956,1749,Kameron bank,64197915,4560.8
31957,1749,UniCredit Bank,42665183,9678.0
31958,1750,UniCredit Bank,37446361,4028.0
31959,1750,Czech export bank,16547310,5517.0
31964,1756,Moneta Money Bank,88401656,6307.0
31965,1758,PPF Bank,45051741,9384.0
31966,1758,Bank Creditas,56174659,355.0
31967,1759,Trinity Bank,39091742,1856.0
31968,1759,Hypotecni bank,8029026,1866.0
31969,1760,Moneta Money Bank,58458250,1458.0
31970,1760,Hypotecni bank,63081288,251.0
31971,1761,Kameron bank,93704944,3048.0
31972,1761,Trinity Bank,69640517,3407.0
31973,1761,Bank Creditas,75990485,294.0
31974,1762,J&T Bank ,73894780,853.0
31975,1762,Fio bank ,49858301,3352.0
31976,1762,UniCredit Bank,87955689,1972.0
31977,1762,Fio bank ,76073628,6893.0
31978,1763,Max bank,70918726,1146.0
31979,1763,Fio bank ,52545648,5539.0
31980,1764,J&T Bank ,31592887,5270.0
31981,1765,Trinity Bank,89295994,2011.0
31982,1766,Raiffeisen bank,85209738,4353.0
31983,1766,Trinity Bank,6482232,43.0
31984,1766,Air Bank,88636147,49.0
31985,1766,Czech export bank,41643542,2390.0
31986,1766,J&T Bank ,41536575,501.0
31987,1767,Bank Creditas,54714965,2266.0
31988,1767,Raiffeisen bank,65165352,1523.0
31989,1767,PPF Bank,83130889,1040.0
31990,1770,Trinity Bank,27800739,8351.0
31991,1771,Moneta Money Bank,38500511,3052.0
31992,1772,Hypotecni bank,51707452,5633.0
31993,1772,PPF Bank,88971179,11994.0
31994,1773,Bank Creditas,35383325,2877.0
31995,1774,Kameron bank,60821378,2170.0
31996,1775,Fio bank ,25300705,2343.0
31997,1776,Air Bank,86032962,5710.0
31998,1776,Hypotecni bank,80855452,1800.0
31999,1777,Air Bank,22132706,1240.0
32000,1777,Kameron bank,64771890,1418.0
32001,1777,Kameron bank,96171360,1657.0
32002,1778,Air Bank,55264913,3432.0
32003,1779,Raiffeisen bank,92837720,3023.0
32004,1779,Trinity Bank,47371226,1230.0
32005,1779,PPF Bank,7877719,61.0
32006,1780,Max bank,76511865,5429.0
32007,1782,Trinity Bank,99716561,3231.0
32008,1783,Trinity Bank,7060194,6003.0
32009,1784,Trinity Bank,14724040,1785.0
32010,1785,PPF Bank,39795231,1722.0
32011,1786,Fio bank ,45089298,8818.0
32012,1787,Trinity Bank,8468449,8033.2
32014,1790,Raiffeisen bank,20001995,2096.0
32015,1790,Bank Creditas,2797884,1935.0
32016,1791,Bank Creditas,62828624,6956.0
32017,1792,PPF Bank,49249744,1712.0
32018,1793,PPF Bank,77564143,5182.0
32019,1793,Bank Creditas,32010120,1345.0
32020,1794,Bank Creditas,3015161,2867.0
32021,1794,UniCredit Bank,76406907,1890.0
32022,1794,J&T Bank ,95064234,198.0
32023,1794,PPF Bank,75616937,47.0
32024,1795,UniCredit Bank,78194093,3850.0
32025,1796,Max bank,5695713,1809.0
32026,1796,Kameron bank,33720845,1228.0
32027,1797,J&T Bank ,18348533,3835.0
32028,1797,Bank Creditas,92369353,4015.0
32029,1798,Kameron bank,9787851,2602.0
32030,1798,UniCredit Bank,65253668,1687.0
32031,1798,Air Bank,15383804,4316.0
32032,1799,UniCredit Bank,72883474,2514.0
32033,1800,Raiffeisen bank,54079008,5103.0
32034,1800,Trinity Bank,27750283,1643.0
32035,1801,Czech export bank,33671474,4610.0
32036,1801,Fio bank ,49547737,4167.0
32037,1801,Air Bank,80957543,3419.0
32038,1801,Kameron bank,73968469,956.0
32039,1802,Max bank,57112502,1112.0
32040,1802,J&T Bank ,33883029,1396.0
32041,1803,Kameron bank,29663437,1474.0
32042,1803,Air Bank,14515853,829.0
32043,1805,Air Bank,56198263,2693.0
32044,1805,Czech export bank,38994044,3110.0
32045,1806,Max bank,84037089,2552.0
32046,1807,Air Bank,25078994,4731.0
32047,1808,Fio bank ,39164525,8033.2
32048,1809,Raiffeisen bank,35650015,6269.0
32049,1809,Hypotecni bank,62114232,183.0
32050,1809,Hypotecni bank,80008905,6860.0
32051,1810,Bank Creditas,40205115,5925.0
32052,1811,Trinity Bank,84066038,3990.8
32053,1811,Bank Creditas,37117743,4206.0
32054,1811,Raiffeisen bank,87739562,6745.0
32055,1812,Raiffeisen bank,96231013,1169.0
32056,1812,Trinity Bank,95304095,1133.0
32057,1813,Moneta Money Bank,39702093,812.0
32058,1813,Fio bank ,343406,4350.0
32059,1814,Fio bank ,75643884,3035.0
32060,1815,Czech export bank,19580573,6037.0
32061,1815,Fio bank ,69614529,3859.0
32062,1816,UniCredit Bank,50690215,2824.0
32063,1817,J&T Bank ,57132309,9131.0
32064,1819,Max bank,82792853,3990.8
32065,1819,Czech export bank,78877323,966.0
32066,1819,UniCredit Bank,18223607,1236.0
32067,1819,Max bank,82754003,8253.0
32068,1820,Hypotecni bank,58238744,7794.0
32069,1821,PPF Bank,23474955,9385.0
32070,1822,PPF Bank,19228476,1996.0
32071,1823,Fio bank ,10427672,2347.0
32072,1824,Kameron bank,51449030,319.0
32073,1824,J&T Bank ,62974762,9515.0
32074,1825,Fio bank ,87801843,1425.0
32075,1825,Bank Creditas,42349684,2688.0
32076,1826,Czech export bank,62603348,9921.0
32077,1827,Trinity Bank,47742539,2567.0
32078,1828,Raiffeisen bank,22854000,2394.5
32079,1828,Trinity Bank,60668200,4036.0
32080,1828,Max bank,98265254,1613.0
32081,1828,Hypotecni bank,90934735,153.0
32082,1828,Air Bank,21647364,1498.0
32083,1829,Max bank,42750388,3684.0
32084,1830,Air Bank,23603689,7692.0
32085,1831,Raiffeisen bank,26089942,2047.0
32086,1832,Max bank,33134043,2072.1
32087,1832,Fio bank ,46307826,3275.0
32088,1832,J&T Bank ,19165534,139.0
32089,1832,J&T Bank ,5385864,581.0
32090,1832,J&T Bank ,85279571,5933.0
32091,1833,Raiffeisen bank,98189168,1674.0
32092,1834,Fio bank ,4736280,8084.0
32093,1835,Moneta Money Bank,45864230,5938.0
32094,1835,Kameron bank,98761927,1431.0
32095,1836,Air Bank,46282643,6666.0
32096,1836,Trinity Bank,2027774,1685.0
32097,1837,Moneta Money Bank,47965639,6387.0
32098,1838,Trinity Bank,65023559,2072.1
32099,1838,Max bank,67060506,8940.0
32100,1839,Czech export bank,76028460,3093.0
32101,1841,UniCredit Bank,89823549,2840.0
32102,1841,Raiffeisen bank,52448677,259.0
32104,1843,Fio bank ,70984434,2938.7
32105,1843,Fio bank ,62958741,6994.0
32106,1844,Trinity Bank,32871842,2161.0
32107,1845,Fio bank ,5894870,12537.0
32108,1846,Max bank,47556239,2062.0
32109,1847,UniCredit Bank,59477126,1815.0
32110,1848,Raiffeisen bank,94460415,3473.0
32115,1851,Hypotecni bank,48939102,3649.0
32116,1852,Bank Creditas,43960928,2199.0
32117,1854,PPF Bank,67782974,3948.0
32118,1855,UniCredit Bank,27503836,2897.0
32119,1856,UniCredit Bank,85599320,725.0
32120,1856,Hypotecni bank,413990,1449.0
32121,1857,J&T Bank ,39414250,4295.0
32122,1857,Moneta Money Bank,97685545,279.0
32123,1858,Bank Creditas,97497385,3764.0
32124,1859,Hypotecni bank,63530605,2826.0
32125,1860,Moneta Money Bank,54349380,2170.0
32126,1861,Fio bank ,9564370,1574.0
32127,1861,Kameron bank,86292242,1519.0
32128,1862,Air Bank,95449792,6601.7
32129,1863,Moneta Money Bank,79569941,3371.0
32130,1863,Bank Creditas,28247505,1096.0
32131,1863,Fio bank ,11498463,201.0
32133,1865,Trinity Bank,61108732,1915.0
32134,1866,PPF Bank,75322639,5051.0
32135,1866,UniCredit Bank,7592410,1896.0
32136,1868,J&T Bank ,26658559,12111.0
32137,1869,Air Bank,44563007,1054.0
32138,1872,UniCredit Bank,37390577,5886.0
32139,1872,Max bank,67046397,137.0
32141,1874,Bank Creditas,15775823,2100.0
32142,1875,Czech export bank,47586584,3094.0
32143,1876,PPF Bank,65358716,2329.0
32144,1876,Air Bank,2049482,723.0
32145,1876,Trinity Bank,57234233,8710.0
32146,1877,Kameron bank,71872693,1198.0
32147,1877,Max bank,99609601,629.0
32148,1879,Hypotecni bank,53768026,907.0
32149,1879,Fio bank ,75441211,1119.0
32150,1881,Kameron bank,4048985,2046.0
32151,1881,J&T Bank ,72414660,3640.0
32152,1882,PPF Bank,5768174,1907.0
32153,1882,Kameron bank,81505483,1936.0
32154,1882,Czech export bank,35459327,60.0
32157,1886,Fio bank ,56325697,4512.7
32158,1886,Raiffeisen bank,65109085,4198.0
32159,1887,PPF Bank,2468169,5608.0
32160,1888,Raiffeisen bank,40829509,4780.0
32161,1888,Czech export bank,88992631,510.0
32162,1888,Air Bank,35539561,3473.0
32163,1888,Czech export bank,94599204,3269.0
32164,1889,Czech export bank,90301942,3298.0
32165,1891,Czech export bank,32430213,2039.0
32166,1891,Air Bank,43767422,172.0
32167,1891,PPF Bank,13493419,293.0
32168,1892,Czech export bank,48820698,2398.0
32169,1893,Czech export bank,37540984,6289.0
32170,1895,PPF Bank,59814214,1791.5
32171,1895,Air Bank,97079294,5810.0
32172,1896,Kameron bank,37679821,1791.5
32173,1896,Kameron bank,81584167,9463.0
32174,1897,Trinity Bank,82123648,1791.5
32175,1897,Max bank,56447219,8458.0
32176,1897,Czech export bank,60395377,2237.0
32177,1897,Hypotecni bank,10508221,129.0
32178,1899,J&T Bank ,12900150,3081.0
32179,1900,Raiffeisen bank,4257697,7114.0
32180,1901,Bank Creditas,11394077,6355.0
32181,1903,Fio bank ,99218499,1878.0
32182,1903,Air Bank,5529422,260.0
32183,1904,Hypotecni bank,72036003,2991.0
32184,1904,Raiffeisen bank,63970231,587.0
32185,1904,Czech export bank,62933331,2257.0
32186,1904,Hypotecni bank,91014575,1116.0
32187,1905,Kameron bank,28957480,3506.0
32188,1905,Hypotecni bank,17456478,3225.0
32189,1905,Raiffeisen bank,23034429,72.0
32190,1906,Czech export bank,59762132,1872.8
32191,1906,Air Bank,62735038,7355.0
32192,1906,Air Bank,40499287,158.0
32193,1907,Czech export bank,72668206,8181.0
32194,1907,Max bank,59887331,594.0
32195,1908,Max bank,45842748,3594.0
32196,1909,Kameron bank,56638652,43.0
32197,1909,Raiffeisen bank,63000541,1156.0
32198,1909,Raiffeisen bank,81369602,928.0
32199,1910,Air Bank,15554768,851.0
32200,1910,Trinity Bank,95706283,2336.0
32201,1912,Kameron bank,72722065,3232.0
32202,1913,Moneta Money Bank,53294521,2613.0
32203,1914,Moneta Money Bank,33870774,1289.0
32204,1914,Max bank,9548128,2046.0
32205,1915,Trinity Bank,85960626,4052.0
32206,1915,Moneta Money Bank,43997365,2142.0
32207,1916,Fio bank ,71571534,4269.0
32208,1917,Air Bank,10547238,2943.0
32209,1918,J&T Bank ,53045350,4231.0
32210,1919,Trinity Bank,92220371,4545.0
32211,1919,Max bank,54287219,342.0
32212,1920,Moneta Money Bank,77530604,3570.0
32213,1921,UniCredit Bank,40611082,2309.0
32214,1921,Raiffeisen bank,97261964,124.0
32217,1924,Hypotecni bank,86879318,1962.0
32218,1925,Hypotecni bank,28522896,3860.0
32219,1926,Hypotecni bank,87020074,2643.0
32220,1926,Fio bank ,66210120,361.0
32221,1927,Bank Creditas,54550802,2283.0
32222,1928,Moneta Money Bank,84353714,2317.5
32223,1929,PPF Bank,23485905,2027.0
32224,1930,Bank Creditas,47185248,3223.0
32225,1931,Kameron bank,34779352,4898.0
32226,1931,J&T Bank ,16274184,23.0
32227,1931,Kameron bank,90722965,1302.0
32228,1933,Bank Creditas,49145901,3804.0
32229,1934,J&T Bank ,78941809,1428.0
32230,1934,PPF Bank,6592476,4007.0
32231,1934,Max bank,30378473,720.0
32232,1934,Max bank,50147646,1167.0
32233,1936,Max bank,58173835,2141.0
32234,1937,PPF Bank,67964726,2933.0
32235,1938,PPF Bank,28358316,6646.0
32236,1938,Max bank,41125863,586.0
32237,1939,J&T Bank ,50836545,3090.0
32238,1939,Fio bank ,37756449,893.0
32239,1940,Moneta Money Bank,89983695,3106.0
32242,1943,Trinity Bank,34419673,3060.0
32243,1943,Raiffeisen bank,17804307,1412.0
32244,1943,UniCredit Bank,56432241,2704.0
32245,1943,Max bank,87436866,2181.0
32246,1944,Czech export bank,38381874,6741.0
32247,1946,Moneta Money Bank,47834515,7593.0
32248,1947,Fio bank ,53213423,3448.0
32249,1948,Moneta Money Bank,89471458,731.0
32250,1948,Czech export bank,4367113,6569.0
32251,1949,Moneta Money Bank,62772446,6888.0
32252,1949,Max bank,70580106,107.0
32253,1949,Czech export bank,83566981,43.0
32254,1949,PPF Bank,89576708,487.0
32255,1950,Raiffeisen bank,79988079,6943.0
32256,1951,Max bank,67909365,709.0
32257,1951,Trinity Bank,62647110,968.0
32258,1951,Moneta Money Bank,34857571,2441.0
32259,1954,PPF Bank,85359781,2140.0
32260,1955,Raiffeisen bank,37730187,1964.0
32261,1956,Max bank,409156,4674.0
32262,1957,Max bank,19923216,1595.0
32263,1957,Fio bank ,27709353,892.0
32264,1958,Max bank,90704673,2934.0
32265,1959,Air Bank,8956242,2975.0
32266,1959,Fio bank ,89473181,167.0
32267,1960,Air Bank,50274485,2103.0
32268,1960,PPF Bank,14609361,47.0
32269,1961,Fio bank ,5029577,2293.0
32270,1962,UniCredit Bank,10131866,770.0
32271,1962,Czech export bank,17327452,1192.0
32272,1962,UniCredit Bank,43612647,1771.0
32273,1963,Czech export bank,92063742,3175.0
32274,1964,J&T Bank ,4341131,2438.0
32275,1965,PPF Bank,40902030,9541.0
32276,1966,Trinity Bank,77830534,5569.0
32277,1967,Air Bank,88398128,5194.0
32278,1967,Raiffeisen bank,91595464,14164.0
32280,1969,Fio bank ,67560100,5403.0
32281,1970,Trinity Bank,44169485,1774.0
32282,1970,Moneta Money Bank,16633075,1916.0
32283,1971,Moneta Money Bank,27420634,6624.0
32284,1972,Air Bank,67027497,2736.0
32285,1973,Raiffeisen bank,71021574,847.0
32286,1973,Hypotecni bank,37152791,1150.0
32287,1975,Fio bank ,25971132,2625.0
32288,1975,Moneta Money Bank,22193175,1480.0
32289,1975,Bank Creditas,98307567,1711.0
32290,1975,Bank Creditas,13919747,765.0
32291,1976,J&T Bank ,86137228,3408.0
32292,1976,Hypotecni bank,33949554,2157.0
32293,1978,Raiffeisen bank,82303452,5700.3
32294,1978,Czech export bank,85430520,7001.0
32295,1978,Max bank,57071173,5900.0
32296,1978,Raiffeisen bank,25988853,356.0
32297,1979,Max bank,32008636,2014.0
32298,1980,Raiffeisen bank,11773962,6879.0
32299,1981,Czech export bank,11741298,1087.0
32300,1981,Moneta Money Bank,1563025,1097.0
32301,1982,Czech export bank,49496763,3732.0
32302,1986,Bank Creditas,67953830,5451.0
32303,1988,Kameron bank,21216631,2671.0
32304,1989,UniCredit Bank,72876500,1982.0
32305,1990,Hypotecni bank,24609065,2168.0
32306,1991,Bank Creditas,67935246,2857.0
32307,1991,Fio bank ,67428964,4312.0
32308,1991,Czech export bank,45115184,341.0
32309,1992,Kameron bank,63505238,4140.0
32310,1993,Bank Creditas,35646581,5700.3
32311,1994,Air Bank,270581,3962.0
32312,1994,Fio bank ,84585159,706.0
32313,1994,Hypotecni bank,14715516,18.0
32314,1994,Trinity Bank,9145510,43.0
32315,1995,Fio bank ,94729518,2944.0
32316,1996,Moneta Money Bank,14449996,2395.6
32317,1997,Kameron bank,81057321,581.0
32318,1997,Czech export bank,12751335,1361.0
32319,1999,Trinity Bank,51544994,2676.0
32320,1999,Trinity Bank,25691366,3778.0
32321,2000,Air Bank,79359417,3318.0
32322,2000,Moneta Money Bank,21546656,48.0
32323,2000,Kameron bank,32802260,14.0
32324,2000,Raiffeisen bank,13970154,4847.0
32325,2001,UniCredit Bank,24125486,12524.0
32326,2002,Trinity Bank,59535497,3688.0
32327,2003,Moneta Money Bank,82628261,2127.0
32328,2004,UniCredit Bank,4163760,5472.0
32329,2005,Bank Creditas,7945675,1924.0
32330,2005,UniCredit Bank,85910385,141.0
32331,2005,Moneta Money Bank,61473250,209.0
32332,2006,Hypotecni bank,41503340,2764.0
32333,2006,Kameron bank,73561632,371.0
32334,2008,Kameron bank,98016315,543.0
32335,2008,Trinity Bank,16119492,3655.0
32336,2009,Hypotecni bank,4761881,2995.0
32337,2009,UniCredit Bank,55095195,1268.0
32338,2010,Raiffeisen bank,55216366,3876.0
32339,2011,Air Bank,51488196,1726.0
32340,2011,Raiffeisen bank,32849800,272.0
32341,2011,UniCredit Bank,36082929,12.0
32342,2012,PPF Bank,87907689,3844.0
32346,2015,Max bank,45701158,4535.0
32347,2016,Hypotecni bank,59047102,741.0
32348,2016,Raiffeisen bank,14798927,1069.0
32349,2016,Bank Creditas,81232386,157.0
32350,2017,Max bank,15796089,1855.0
32351,2017,PPF Bank,86340266,816.0
32352,2018,Hypotecni bank,36951273,3115.0
32353,2018,Bank Creditas,33088541,3210.0
32354,2019,Moneta Money Bank,2328062,1422.0
32355,2019,Kameron bank,41162085,265.0
32356,2019,Czech export bank,89666372,415.0
32357,2020,Hypotecni bank,37676316,2329.0
32358,2022,UniCredit Bank,67742168,1943.0
32359,2023,J&T Bank ,12073362,1687.0
32360,2023,Air Bank,90052854,4208.0
32361,2023,Max bank,74848830,1052.0
32362,2023,Czech export bank,19809311,1684.0
32363,2024,Trinity Bank,52183383,7024.0
32364,2025,Czech export bank,27186978,6704.0
32365,2026,Hypotecni bank,61090582,1943.0
32366,2026,Air Bank,17594266,3387.0
32367,2027,Kameron bank,28182983,3476.0
32368,2030,J&T Bank ,8332980,4325.0
32371,2032,Raiffeisen bank,81025844,2873.0
32372,2032,Fio bank ,61507683,225.0
32373,2032,Raiffeisen bank,53290563,690.0
32374,2032,PPF Bank,51595652,1441.0
32375,2033,UniCredit Bank,78654551,4274.0
32376,2034,Czech export bank,92716079,8744.0
32377,2035,Hypotecni bank,13259464,4898.2
32378,2035,Moneta Money Bank,67583274,8404.0
32379,2035,J&T Bank ,27185577,917.0
32380,2035,Trinity Bank,38668644,121.0
32381,2035,Hypotecni bank,54719960,93.0
32382,2037,Moneta Money Bank,62236136,762.0
32383,2037,J&T Bank ,40179944,8535.0
32384,2038,Raiffeisen bank,62453108,1580.0
32385,2038,J&T Bank ,20491111,2062.0
32386,2040,Max bank,19336450,5262.0
32387,2042,Air Bank,33737266,1258.0
32388,2042,PPF Bank,24157494,1008.0
32389,2043,Fio bank ,39356404,4366.0
